employee_id,full_name,gender,age,department,job_level,education,hire_date,termination_date,employment_status,termination_reason,annual_salary,performance_rating,months_since_last_promotion,monthly_overtime_hours,job_satisfaction,commute_miles,work_arrangement,training_hours_last_year
E10187,James Torres,Male,35,Sales,Senior,Associate Degree,2021-10-02,,Active,,121500.0,2,11,14.6,3.5,1.2,Hybrid,30
E10188,William Torres,Male,43,HR,Manager,High School,2022-11-20,,Active,,141900.0,3,4,0.8,3.7,12.5,Hybrid,7
E10189,Mary Nguyen,Female,33,Sales,Associate,Bachelor's,2020-12-10,,Active,,84400.0,2,8,15.0,2.7,0.6,Onsite,28
E10190,Carol Davis,Female,24,Operations,Entry,Bachelor's,2021-02-13,,Active,,48000.0,2,0,17.9,3.0,27.1,Onsite,17
E10191,Emily Miller,Female,32,IT,Entry,Master's,2020-01-10,,Active,,69200.0,4,16,9.0,2.3,14.0,Onsite,15
E10192,Rebecca Williams,Female,31,IT,Associate,Associate Degree,2018-10-19,,Active,,94300.0,4,51,13.7,2.4,1.4,Hybrid,33
E10193,Brian Flores,Male,37,Marketing,Entry,High School,2019-09-17,,Active,,64100.0,3,9,0.5,3.0,0.5,Hybrid,27
E10194,Sarah Davis,Female,39,Engineering,Senior,Bachelor's,2021-01-12,,Active,,151100.0,3,2,10.8,3.2,23.6,Remote,23
E10195,Jennifer Smith,Female,32,Engineering,Entry,Bachelor's,2025-10-25,,Active,,81000.0,5,3,23.2,3.0,4.4,Onsite,23
E10196,Thomas Ramirez,Male,42,Engineering,Lead,Bachelor's,2021-03-18,,Active,,180700.0,2,4,6.7,2.3,8.4,Onsite,25
E10197,Amanda Gonzalez,Female,34,HR,Senior,Associate Degree,2019-04-19,,Active,,101300.0,3,7,5.2,3.8,7.8,Hybrid,21
E10198,Sarah Allen,Female,36,Engineering,Associate,High School,2022-02-05,,Active,,108900.0,2,11,1.2,2.5,2.5,Hybrid,8
E10199,Christopher White,Male,34,Operations,Senior,Bachelor's,2020-12-31,,Active,,87600.0,4,0,14.4,3.5,1.5,Onsite,20
E10200,Patricia Brown,Female,39,Customer Support,Associate,Bachelor's,2020-11-13,,Active,,58200.0,4,15,7.7,2.3,0.5,Remote,10
E10201,Robert Lewis,Male,32,Engineering,Entry,High School,2026-05-15,2026-07-06,Terminated,Voluntary - Better Opportunity,84700.0,2,3,13.5,3.5,1.8,Hybrid,31
E10202,Deborah Lewis,Female,39,Finance,Senior,Master's,2019-11-14,,Active,,125900.0,2,32,4.1,3.2,2.9,Hybrid,11
E10203,Gary Lopez,Male,36,Customer Support,Associate,Associate Degree,2020-01-26,2022-04-15,Terminated,Voluntary - Personal,59600.0,3,80,21.4,2.0,5.0,Onsite,0
E10204,Kimberly Thompson,Female,43,Customer Support,Senior,Bachelor's,2021-04-17,,Active,,75200.0,2,11,14.0,2.3,23.8,Onsite,15
E10205,Laura Wright,Female,36,Engineering,Senior,Master's,2023-03-19,,Active,,152400.0,4,3,23.4,3.3,8.8,Onsite,9
E10206,Kevin Moore,Male,34,Sales,Entry,High School,2021-01-15,,Active,,65000.0,4,0,6.0,3.4,1.1,Onsite,29
E10207,Michael Scott,Male,33,Finance,Senior,Associate Degree,2024-07-30,2026-05-09,Terminated,Involuntary - Restructuring,121900.0,3,24,4.8,3.5,8.5,Hybrid,16
E10208,Sarah Clark,Female,24,Customer Support,Entry,Master's,2022-05-22,2023-10-26,Terminated,Voluntary - Better Opportunity,42000.0,4,46,14.3,1.2,8.2,Onsite,14
E10209,Christopher Hernandez,Male,28,Engineering,Entry,Bachelor's,2023-09-08,,Active,,86700.0,3,12,0.3,2.6,20.6,Onsite,13
E10210,Thomas Nguyen,Male,40,IT,Entry,Master's,2020-04-21,,Active,,70200.0,3,34,6.5,2.1,6.2,Onsite,2
E10211,Deborah Thompson,Female,26,Customer Support,Senior,Master's,2023-02-24,2024-12-07,Terminated,Voluntary - Relocation,72000.0,4,11,21.3,2.1,4.6,Hybrid,36
E10212,Cynthia Wright,Female,26,Operations,Entry,Master's,2020-02-10,,Active,,49600.0,4,12,18.1,3.1,3.6,Hybrid,10
E10213,Edward Ramirez,Male,35,Sales,Manager,PhD,2020-12-21,,Active,,166400.0,3,8,16.6,2.6,0.9,Remote,39
E10214,Larry Moore,Male,36,Engineering,Entry,High School,2019-12-11,,Active,,90500.0,1,1,17.7,3.2,4.0,Hybrid,22
E10215,Jeffrey Perez,Male,23,HR,Associate,Bachelor's,2023-12-17,,Active,,78300.0,4,32,12.1,3.6,4.9,Hybrid,30
E10216,Brian Nguyen,Male,37,Operations,Senior,Master's,2020-12-11,,Active,,90700.0,4,18,16.4,3.7,1.8,Onsite,20
E10217,Laura Moore,Female,34,Sales,Associate,Master's,2020-01-30,,Active,,88500.0,3,6,12.8,3.9,9.9,Remote,21
E10218,Paul Lopez,Male,27,Finance,Associate,High School,2020-03-11,2021-03-09,Terminated,Voluntary - Better Opportunity,104000.0,3,16,8.2,3.2,8.2,Onsite,12
E10219,Jessica Martinez,Female,32,Operations,Associate,Bachelor's,2021-09-14,,Active,,64100.0,4,0,14.4,2.5,1.1,Onsite,28
E10220,Daniel Thompson,Male,33,HR,Senior,Associate Degree,2021-06-26,,Active,,102500.0,2,3,1.3,2.7,14.3,Onsite,29
E10221,Amanda Johnson,Female,26,Finance,Entry,Bachelor's,2026-02-28,2026-04-22,Terminated,Voluntary - Personal,66100.0,4,5,9.6,2.7,4.9,Onsite,27
E10222,Brian Williams,Male,47,Sales,Manager,Bachelor's,2019-07-12,,Active,,174600.0,5,4,13.7,3.6,6.6,Hybrid,22
E10223,Jacob Scott,Male,32,Sales,Senior,Master's,2024-05-15,,Active,,108200.0,2,13,21.0,3.3,4.0,Remote,34
E10224,Jessica Harris,Female,41,Engineering,Senior,Bachelor's,2020-08-14,,Active,,146300.0,2,20,8.7,1.9,9.6,Hybrid,12
E10225,Jessica Clark,Female,38,Customer Support,Senior,PhD,2019-09-15,,Active,,74700.0,2,17,19.2,3.1,29.1,Hybrid,18
E10226,David Moore,Male,34,Finance,Lead,Bachelor's,2018-12-17,,Active,,158600.0,2,11,0.0,4.2,1.1,Remote,20
E10227,Jacob Moore,Male,30,Sales,Entry,High School,2019-10-17,,Active,,65700.0,3,46,16.0,2.4,2.1,Hybrid,4
E10228,Lisa Wilson,Female,38,Sales,Associate,PhD,2019-03-25,,Active,,83100.0,5,3,17.1,2.9,12.7,Onsite,25
E10229,Paul Hill,Male,54,Marketing,Lead,Bachelor's,2020-04-19,,Active,,134000.0,3,45,0.4,3.9,12.7,Onsite,18
E10230,Kevin Garcia,Male,36,Sales,Senior,High School,2024-10-25,2025-06-11,Terminated,Voluntary - Better Opportunity,108300.0,3,7,12.6,3.4,7.4,Onsite,20
E10231,Patricia Miller,Female,44,Operations,Senior,Bachelor's,2019-03-02,,Active,,86500.0,4,9,15.2,3.4,3.7,Onsite,27
E10232,Mark Sanchez,Male,27,Operations,Entry,Bachelor's,2020-11-06,,Active,,48800.0,2,27,15.2,4.4,5.2,Hybrid,28
E10233,Larry Johnson,Male,32,Finance,Associate,Bachelor's,2021-03-03,,Active,,99000.0,2,21,0.0,3.0,1.8,Onsite,25
E10234,Joseph Rodriguez,Male,31,Finance,Associate,Bachelor's,2020-12-24,,Active,,101000.0,3,2,1.3,3.0,8.8,Onsite,1
E10235,Rebecca Rodriguez,Female,31,Engineering,Entry,High School,2018-08-31,,Active,,92900.0,2,10,15.7,2.7,1.4,Hybrid,18
E10236,Gary Nguyen,Male,29,Sales,Entry,Bachelor's,2021-04-28,,Active,,67900.0,1,13,14.8,2.7,3.0,Onsite,16
E10237,John Anderson,Male,42,Operations,Lead,Master's,2019-08-07,,Active,,106500.0,4,28,11.7,3.0,10.2,Hybrid,28
E10238,Sandra Rodriguez,Female,31,HR,Associate,Bachelor's,2019-04-08,,Active,,76200.0,3,5,3.4,3.3,13.2,Hybrid,22
E10239,Betty Wilson,Female,24,Operations,Associate,Associate Degree,2025-10-31,,Active,,59400.0,2,6,12.5,1.9,3.7,Remote,15
E10240,Edward Nguyen,Male,24,Marketing,Entry,Master's,2021-11-16,,Active,,65100.0,3,1,7.1,2.8,4.0,Onsite,7
E10241,Barbara Moore,Female,36,Engineering,Manager,Associate Degree,2025-06-04,,Active,,205100.0,4,1,8.3,2.9,29.7,Onsite,12
E10242,Mary Anderson,Female,24,Engineering,Associate,PhD,2022-11-17,,Active,,108800.0,3,4,11.3,2.3,0.5,Onsite,44
E10243,Michelle Lewis,Female,34,Sales,Lead,Associate Degree,2024-08-30,,Active,,116100.0,3,3,10.7,3.4,2.7,Remote,16
E10244,Ronald Hernandez,Male,23,Customer Support,Entry,Associate Degree,2020-11-11,,Active,,43000.0,3,2,21.5,3.2,0.6,Remote,20
E10245,Richard Perez,Male,36,Engineering,Associate,Bachelor's,2024-02-03,,Active,,118200.0,1,31,7.8,2.3,9.0,Onsite,15
E10246,Jennifer Lewis,Female,32,IT,Senior,Master's,2022-03-29,,Active,,118200.0,3,10,7.8,2.8,6.4,Hybrid,13
E10247,Elizabeth Young,Female,40,Sales,Senior,Bachelor's,2019-05-15,,Active,,111600.0,3,3,15.6,2.9,9.0,Hybrid,11
E10248,Nancy Hernandez,Female,27,Marketing,Associate,Bachelor's,2022-04-18,,Active,,77200.0,3,2,12.1,3.1,16.5,Onsite,22
E10249,David Harris,Male,42,Marketing,Manager,Bachelor's,2024-03-27,,Active,,157300.0,3,2,10.4,4.3,22.3,Hybrid,35
E10250,Edward Lee,Male,25,Finance,Associate,Bachelor's,2021-11-27,,Active,,95800.0,2,5,5.2,3.4,36.6,Hybrid,25
E10251,Ronald Robinson,Male,32,Operations,Associate,High School,2022-07-14,,Active,,66500.0,2,9,11.3,2.9,7.7,Onsite,20
E10252,Patricia Johnson,Female,35,Marketing,Associate,Bachelor's,2023-04-13,,Active,,79100.0,3,3,3.7,3.1,4.7,Onsite,11
E10253,James Martinez,Male,39,Engineering,Associate,PhD,2022-04-29,,Active,,114100.0,1,7,6.0,2.7,5.8,Remote,20
E10254,Jacob Garcia,Male,39,Marketing,Associate,Associate Degree,2019-04-20,,Active,,86000.0,2,6,9.8,2.0,9.0,Remote,24
E10255,Jennifer Scott,Female,30,Engineering,Entry,Associate Degree,2024-12-12,,Active,,83900.0,4,20,10.8,3.6,2.7,Onsite,11
E10256,Jessica Jones,Female,34,Operations,Entry,PhD,2021-03-13,,Active,,49200.0,3,0,17.1,2.9,7.1,Remote,30
E10257,Mark Hernandez,Male,31,IT,Entry,High School,2020-10-10,,Active,,70500.0,3,9,7.9,3.4,10.2,Remote,1
E10258,Mark Hernandez,Male,28,HR,Entry,Bachelor's,2025-01-08,,Active,,53500.0,2,10,11.7,3.6,0.5,Hybrid,6
E10259,Jeffrey Scott,Male,40,Sales,Lead,Bachelor's,2021-02-21,,Active,,140900.0,3,40,10.3,2.2,7.1,Onsite,23
E10260,Emily Lewis,Female,32,Engineering,Associate,Master's,2021-09-13,,Active,,114100.0,2,15,18.6,3.3,0.5,Onsite,9
E10261,Mark Taylor,Male,32,Customer Support,Senior,Bachelor's,2022-05-09,,Active,,76400.0,5,7,14.7,3.4,6.0,Onsite,16
E10262,Eric Young,Male,42,Sales,Lead,Master's,2026-07-19,,Active,,128300.0,4,1,22.1,3.4,7.2,Onsite,13
E10263,Mary Robinson,Female,42,HR,Manager,High School,2025-10-06,,Active,,136400.0,4,2,6.0,3.7,3.0,Remote,20
E10264,Robert Martinez,Male,44,Marketing,Manager,Bachelor's,2020-07-05,,Active,,162800.0,2,2,5.7,3.0,16.8,Hybrid,12
E10265,Donna Robinson,Female,42,Sales,Senior,Master's,2021-05-09,2024-07-06,Terminated,Voluntary - Better Opportunity,106500.0,4,6,11.6,2.9,4.6,Onsite,18
E10266,Jeffrey Davis,Male,27,HR,Entry,Associate Degree,2022-06-10,,Active,,59000.0,1,51,2.7,2.5,8.0,Hybrid,13
E10267,Joseph Clark,Male,29,Sales,Associate,Associate Degree,2025-02-21,,Active,,82700.0,2,18,13.1,2.6,1.5,Hybrid,14
E10268,Ryan Miller,Male,32,Sales,Entry,Bachelor's,2020-09-11,,Active,,66700.0,3,0,13.7,3.6,6.6,Hybrid,50
E10269,Kimberly Davis,Female,33,Engineering,Associate,Master's,2026-05-02,2026-06-28,Terminated,Involuntary - Restructuring,107300.0,1,3,2.0,4.1,6.1,Onsite,11
E10270,Brian Jones,Male,29,Customer Support,Associate,High School,2022-09-12,2025-12-20,Terminated,Voluntary - Personal,56100.0,1,22,18.6,2.4,4.6,Onsite,5
E10271,Nancy Wilson,Female,24,IT,Entry,Bachelor's,2025-05-16,,Active,,58600.0,4,15,8.1,3.3,0.5,Hybrid,14
E10272,Michelle King,Female,30,IT,Associate,Bachelor's,2021-07-16,,Active,,93400.0,3,17,5.5,3.7,6.9,Hybrid,26
E10273,Mary Hernandez,Female,26,Sales,Associate,Master's,2022-08-30,,Active,,82800.0,2,15,7.7,3.0,9.4,Hybrid,35
E10274,Melissa White,Female,46,Customer Support,Manager,Bachelor's,2025-08-09,,Active,,102600.0,2,10,11.7,3.7,3.8,Hybrid,33
E10275,Michael Lewis,Male,33,Marketing,Associate,Bachelor's,2022-03-19,2022-06-04,Terminated,Involuntary - Restructuring,82000.0,1,7,0.0,3.5,7.4,Onsite,39
E10276,David Anderson,Male,39,Sales,Director,Bachelor's,2024-07-28,2026-01-22,Terminated,Involuntary - Restructuring,211800.0,3,0,21.0,3.0,8.9,Hybrid,6
E10277,Mary Hernandez,Female,30,Finance,Entry,High School,2021-05-05,,Active,,69900.0,4,15,5.9,3.2,11.4,Remote,22
E10278,Rebecca Martin,Female,35,Engineering,Senior,PhD,2020-04-25,,Active,,151200.0,3,34,10.2,3.1,1.3,Hybrid,9
E10279,Linda Flores,Female,29,Customer Support,Entry,Bachelor's,2023-12-13,,Active,,40000.0,1,20,13.5,1.8,14.0,Onsite,27
E10280,Mark Gonzalez,Male,29,Marketing,Associate,Associate Degree,2024-01-06,,Active,,83300.0,2,9,11.8,3.5,8.4,Remote,2
E10281,Eric Wilson,Male,35,Engineering,Associate,Bachelor's,2024-05-30,2025-07-07,Terminated,Voluntary - Better Opportunity,112600.0,3,1,15.2,3.7,2.7,Onsite,5
E10282,Emily Flores,Female,21,IT,Entry,Master's,2024-02-13,,Active,,64900.0,3,3,7.5,4.1,27.4,Onsite,29
E10283,Gary Torres,Male,31,Customer Support,Entry,Master's,2021-12-26,2022-06-03,Terminated,Involuntary - Restructuring,42000.0,3,8,17.6,2.9,11.5,Onsite,0
E10284,Stephen Johnson,Male,33,Finance,Senior,Bachelor's,2018-09-06,,Active,,135500.0,4,35,1.5,1.9,8.5,Remote,16
E10285,Barbara Martin,Female,50,Customer Support,Lead,Bachelor's,2018-11-02,,Active,,88800.0,4,0,17.2,3.1,11.2,Hybrid,27
E10286,Anthony Thompson,Male,32,Engineering,Associate,Associate Degree,2021-11-24,,Active,,119400.0,3,8,2.7,4.2,14.1,Remote,20
E10287,Elizabeth Gonzalez,Female,24,IT,Associate,Master's,2024-09-12,2024-11-05,Terminated,Voluntary - Personal,85900.0,2,8,9.3,3.6,4.1,Hybrid,14
E10288,Paul Wright,Male,23,Engineering,Entry,Bachelor's,2022-05-18,,Active,,84900.0,2,11,15.6,2.5,16.5,Hybrid,19
E10289,David Moore,Male,41,Sales,Senior,Bachelor's,2022-01-23,,Active,,111800.0,3,0,9.7,3.4,1.5,Hybrid,3
E10290,Brian Gonzalez,Male,46,IT,Manager,Master's,2021-12-09,,Active,,170400.0,1,26,11.8,2.8,0.8,Remote,23
E10291,Betty Martin,Female,35,HR,Lead,High School,2023-02-11,,Active,,108600.0,2,43,4.0,2.5,13.3,Hybrid,22
E10292,Paul Nguyen,Male,26,Customer Support,Entry,Bachelor's,2024-09-12,,Active,,41400.0,1,9,19.6,3.0,6.9,Hybrid,11
E10293,Jacob Torres,Male,41,Operations,Associate,Bachelor's,2021-03-04,,Active,,67200.0,3,0,0.0,3.1,36.1,Hybrid,22
E10294,Mary Gonzalez,Female,31,Engineering,Senior,Associate Degree,2025-06-28,,Active,,129500.0,2,1,4.1,3.9,7.4,Hybrid,17
E10295,John Scott,Male,34,Sales,Lead,Bachelor's,2021-05-01,,Active,,129600.0,4,23,16.5,2.2,22.4,Hybrid,21
E10296,Emily Ramirez,Female,37,Customer Support,Associate,Bachelor's,2025-05-21,,Active,,53600.0,2,5,8.5,4.1,10.5,Remote,38
E10297,Ashley Hernandez,Female,29,Marketing,Associate,Master's,2024-10-27,,Active,,75200.0,4,13,8.6,3.4,5.7,Hybrid,20
E10298,Anthony Rodriguez,Male,36,Engineering,Associate,Bachelor's,2023-07-04,,Active,,116100.0,4,37,5.9,3.2,3.1,Remote,29
E10299,Michelle Martin,Female,34,Marketing,Associate,Master's,2020-07-29,2024-03-22,Terminated,Involuntary - Restructuring,80700.0,3,7,0.0,4.7,39.5,Onsite,6
E10300,Brian Allen,Male,46,Operations,Lead,Associate Degree,2021-05-20,,Active,,100900.0,1,64,7.9,1.5,5.0,Onsite,9
E10301,Amanda Miller,Female,29,Customer Support,Associate,Bachelor's,2024-09-14,,Active,,55000.0,3,23,16.1,2.7,1.7,Remote,2
E10302,Ashley Rodriguez,Female,37,Finance,Manager,Bachelor's,2019-05-14,,Active,,189200.0,3,24,6.4,2.6,11.2,Onsite,20
E10303,Steven Anderson,Male,34,Operations,Associate,Bachelor's,2025-03-28,,Active,,65000.0,2,17,13.4,2.5,0.5,Hybrid,16
E10304,Gary Taylor,Male,28,Sales,Senior,Associate Degree,2024-12-14,,Active,,106000.0,3,14,20.3,3.0,5.9,Remote,20
E10305,Christopher Harris,Male,30,Customer Support,Associate,High School,2021-11-20,,Active,,56900.0,3,18,10.6,3.8,13.6,Onsite,19
E10306,Susan Miller,Female,22,Sales,Associate,Associate Degree,2024-08-16,2025-10-09,Terminated,Voluntary - Relocation,83300.0,3,24,19.3,3.2,25.4,Onsite,25
E10307,Kevin Williams,Male,26,Engineering,Entry,Master's,2024-03-07,,Active,,84900.0,5,7,9.8,3.5,3.3,Onsite,11
E10308,Edward Rodriguez,Male,30,Customer Support,Entry,Associate Degree,2023-10-20,,Active,,41700.0,3,1,13.6,2.8,6.7,Hybrid,8
E10309,Mary Walker,Female,33,Sales,Associate,Bachelor's,2018-09-12,,Active,,87700.0,3,45,10.4,3.2,0.5,Hybrid,39
E10310,Stephanie Lopez,Female,28,Customer Support,Lead,Master's,2025-03-18,2025-11-17,Terminated,Voluntary - Relocation,80900.0,2,17,21.4,2.4,1.5,Hybrid,11
E10311,George Johnson,Male,28,Customer Support,Entry,Bachelor's,2019-04-26,,Active,,46300.0,2,20,24.4,2.7,1.5,Onsite,14
E10312,Brian Gonzalez,Male,32,IT,Associate,Bachelor's,2019-12-19,,Active,,94000.0,3,42,0.0,3.9,0.5,Onsite,19
E10313,Christopher Jackson,Male,50,Sales,Director,Bachelor's,2019-02-19,2020-07-06,Terminated,Voluntary - Better Opportunity,238400.0,1,38,20.9,2.8,27.9,Hybrid,30
E10314,Donna Smith,Female,37,Customer Support,Senior,High School,2021-05-13,,Active,,70700.0,4,34,14.9,2.8,16.3,Hybrid,28
E10315,Elizabeth Clark,Female,52,HR,Director,Master's,2023-01-24,,Active,,188600.0,3,6,1.6,2.9,7.4,Onsite,17
E10316,Melissa Williams,Female,37,Customer Support,Associate,Bachelor's,2018-12-14,2022-09-10,Terminated,Voluntary - Personal,55700.0,3,0,14.7,3.8,1.2,Hybrid,9
E10317,Patricia Smith,Female,33,Engineering,Associate,Bachelor's,2020-03-28,,Active,,114400.0,3,19,12.0,4.0,11.4,Hybrid,18
E10318,Sharon Hernandez,Female,33,Customer Support,Senior,Associate Degree,2022-07-16,,Active,,72800.0,4,0,11.3,3.4,3.8,Hybrid,14
E10319,Amy Clark,Female,21,Operations,Entry,High School,2019-07-25,,Active,,51400.0,1,86,8.2,2.2,40.7,Remote,19
E10320,Jonathan Lewis,Male,36,Engineering,Senior,PhD,2018-12-29,,Active,,158800.0,1,0,8.9,2.5,12.2,Hybrid,9
E10321,Paul Clark,Male,50,Finance,Senior,Bachelor's,2018-09-22,,Active,,141900.0,4,9,2.7,3.2,0.5,Hybrid,49
E10322,Lisa Moore,Female,27,Sales,Associate,Bachelor's,2021-07-09,2022-05-04,Terminated,Involuntary - Performance,85300.0,3,14,21.1,3.4,16.1,Remote,13
E10323,Jacob Moore,Male,35,Sales,Lead,Associate Degree,2020-09-10,,Active,,132400.0,3,13,11.3,2.9,5.1,Onsite,12
E10324,Nicholas Lopez,Male,39,Engineering,Senior,Associate Degree,2020-08-24,,Active,,157200.0,3,16,9.8,3.0,27.7,Hybrid,14
E10325,Mark Sanchez,Male,31,Engineering,Entry,Master's,2019-06-13,,Active,,89400.0,4,43,13.3,3.0,18.8,Hybrid,23
E10326,Melissa Lewis,Female,30,Sales,Lead,Master's,2024-11-01,,Active,,119600.0,1,22,16.6,3.1,11.3,Remote,10
E10327,James Jackson,Male,36,Customer Support,Associate,Bachelor's,2024-02-06,2024-09-27,Terminated,Involuntary - Performance,57400.0,2,6,16.6,2.6,6.8,Hybrid,4
E10328,Linda Walker,Female,39,Sales,Entry,High School,2020-10-25,,Active,,61900.0,3,13,14.5,3.9,11.5,Onsite,26
E10329,Thomas Allen,Male,43,IT,Senior,Bachelor's,2023-09-29,,Active,,115200.0,4,1,4.1,3.0,1.4,Onsite,30
E10330,Thomas Hill,Male,34,Sales,Lead,Bachelor's,2023-10-14,,Active,,131900.0,4,16,9.9,3.6,16.3,Onsite,23
E10331,Michelle Ramirez,Female,32,Engineering,Entry,Master's,2020-09-18,,Active,,86200.0,3,9,0.0,3.5,0.8,Remote,34
E10332,Sharon Rodriguez,Female,38,Customer Support,Senior,High School,2018-09-01,2023-12-28,Terminated,Voluntary - Better Opportunity,77700.0,1,59,13.9,2.2,3.4,Hybrid,39
E10333,Betty Wright,Female,42,Sales,Manager,Bachelor's,2024-02-23,2025-07-12,Terminated,Voluntary - Personal,150900.0,3,0,13.9,3.0,2.6,Hybrid,32
E10334,Nancy Jones,Female,25,IT,Entry,Bachelor's,2025-01-16,,Active,,60300.0,1,19,10.4,3.2,2.8,Onsite,25
E10335,Sandra King,Female,34,Customer Support,Associate,Bachelor's,2019-12-05,2026-06-18,Terminated,Involuntary - Performance,59200.0,1,0,10.6,3.3,15.2,Hybrid,14
E10336,David Jackson,Male,21,Sales,Entry,Bachelor's,2023-10-19,2026-06-18,Terminated,Voluntary - Better Opportunity,63700.0,3,8,10.6,3.3,10.4,Hybrid,4
E10337,Eric Miller,Male,41,Engineering,Manager,Bachelor's,2025-05-26,,Active,,204300.0,3,1,13.8,2.8,11.9,Hybrid,32
E10338,Cynthia Lewis,Female,45,Marketing,Manager,Bachelor's,2022-01-26,,Active,,156000.0,3,18,9.8,3.0,4.3,Hybrid,10
E10339,Kevin Jackson,Male,29,Operations,Entry,Bachelor's,2019-06-21,,Active,,51500.0,3,7,7.6,3.7,1.5,Hybrid,26
E10340,Eric Martinez,Male,36,Customer Support,Lead,Bachelor's,2021-10-11,2023-11-17,Terminated,Voluntary - Better Opportunity,88500.0,3,29,15.0,2.5,6.6,Hybrid,13
E10341,Elizabeth Williams,Female,29,Engineering,Senior,High School,2024-06-29,2025-06-23,Terminated,Voluntary - Better Opportunity,135700.0,3,3,10.0,3.3,48.7,Onsite,4
E10342,John Moore,Male,33,Operations,Associate,Master's,2024-04-14,,Active,,66500.0,3,28,14.3,3.0,6.5,Onsite,12
E10343,Emily Scott,Female,28,Operations,Lead,Bachelor's,2021-09-14,,Active,,96300.0,3,50,15.0,1.9,16.8,Hybrid,37
E10344,Melissa White,Female,22,Customer Support,Entry,Master's,2026-01-07,2026-07-21,Terminated,Voluntary - Better Opportunity,39600.0,3,0,9.3,4.3,2.3,Remote,6
E10345,Cynthia Walker,Female,27,Operations,Associate,High School,2019-06-02,,Active,,68800.0,3,27,9.6,2.5,1.0,Onsite,24
E10346,Amy Jones,Female,24,Finance,Entry,Master's,2026-01-10,,Active,,66700.0,3,7,8.0,3.6,7.6,Remote,12
E10347,Sandra Hill,Female,38,Operations,Senior,Bachelor's,2019-05-04,,Active,,86000.0,3,29,14.3,3.4,2.4,Remote,34
E10348,Melissa Thomas,Female,48,Marketing,Lead,Associate Degree,2025-11-21,,Active,,118300.0,1,2,13.1,3.1,18.0,Remote,2
E10349,Rebecca Harris,Female,41,Sales,Lead,Bachelor's,2020-03-25,,Active,,134300.0,4,1,16.9,3.0,5.8,Onsite,37
E10350,Linda Wright,Female,41,Sales,Senior,Master's,2019-08-13,,Active,,114700.0,3,48,13.1,1.6,35.1,Hybrid,21
E10351,George Thomas,Male,39,Customer Support,Senior,Bachelor's,2020-07-21,,Active,,75700.0,3,20,17.9,2.9,12.2,Onsite,14
E10352,Edward Young,Male,25,Sales,Entry,Bachelor's,2023-10-18,,Active,,61900.0,1,2,20.9,3.0,29.9,Onsite,16
E10353,Eric Lopez,Male,33,Sales,Senior,Master's,2022-03-23,,Active,,112100.0,4,0,14.1,2.7,2.6,Hybrid,24
E10354,Eric Rodriguez,Male,35,Engineering,Lead,High School,2018-09-12,2023-11-12,Terminated,Involuntary - Performance,190300.0,2,47,10.4,2.8,2.3,Onsite,51
E10355,George Wilson,Male,39,Finance,Senior,Bachelor's,2025-07-22,,Active,,120300.0,1,9,9.3,1.9,1.8,Onsite,31
E10356,Susan Rodriguez,Female,38,Finance,Manager,Bachelor's,2022-09-03,,Active,,179200.0,3,2,11.7,2.7,5.3,Remote,18
E10357,Elizabeth King,Female,29,Customer Support,Entry,Associate Degree,2019-12-23,2023-07-18,Terminated,Voluntary - Better Opportunity,42300.0,4,13,16.7,3.8,3.0,Onsite,31
E10358,Kimberly White,Female,36,Finance,Lead,Bachelor's,2019-09-12,,Active,,150400.0,4,9,1.4,3.2,25.5,Remote,20
E10359,Ronald Martinez,Male,31,Sales,Associate,Associate Degree,2024-06-14,,Active,,85200.0,2,26,17.5,3.3,1.1,Remote,10
E10360,Kimberly Clark,Female,39,Sales,Senior,Bachelor's,2023-10-29,2025-04-09,Terminated,Voluntary - Better Opportunity,104400.0,3,9,16.2,3.2,8.3,Onsite,21
E10361,Richard Martinez,Male,34,Finance,Associate,Bachelor's,2021-08-28,,Active,,96500.0,3,15,5.8,2.4,2.3,Hybrid,19
E10362,Edward Wilson,Male,28,Operations,Associate,Master's,2026-03-26,,Active,,65000.0,3,5,7.8,3.2,9.4,Hybrid,31
E10363,Daniel Allen,Male,31,Customer Support,Entry,High School,2022-01-25,,Active,,41500.0,3,29,18.3,4.0,3.6,Hybrid,21
E10364,Amanda Williams,Female,46,Engineering,Lead,PhD,2020-09-07,,Active,,175400.0,3,14,11.9,4.0,0.6,Onsite,28
E10365,Patricia Jackson,Female,33,Engineering,Entry,Master's,2018-09-15,,Active,,89700.0,4,13,10.3,3.3,5.2,Remote,14
E10366,Emily Brown,Female,39,Sales,Senior,Master's,2023-02-25,,Active,,111900.0,3,1,13.2,3.5,6.6,Hybrid,17
E10367,Cynthia Wright,Female,29,Customer Support,Associate,Master's,2024-04-14,,Active,,54800.0,3,3,12.5,3.0,9.3,Hybrid,8
E10368,Barbara Johnson,Female,29,Operations,Entry,Bachelor's,2025-10-24,,Active,,47200.0,1,2,7.6,3.7,11.6,Hybrid,26
E10369,Patricia Perez,Female,33,Operations,Entry,Master's,2022-03-13,2023-06-03,Terminated,Involuntary - Restructuring,49800.0,2,54,20.0,2.3,4.0,Hybrid,12
E10370,Jennifer Walker,Female,31,Customer Support,Entry,High School,2019-09-28,2021-10-14,Terminated,Involuntary - Performance,42300.0,2,5,12.2,3.9,1.3,Onsite,27
